closeOnShutDown,pathEventCalendarCSV,pathMultiSettingCSV,isTest,isMultiScenarioRun,eventName,currencyOfEvent,testInstrument,enabledOrderDirection,pointsAway,takeProfit,stopLoss,modifyGap,secondsBeforePending,secondsBeforeModify,secondsAfterNews,secondsAfterNewsOffset,breakevenTrigger,breakevenDistance,trailingStop,trailingAfter,trailImmediately,isOCO,manageMoney,calcAmountWithMaxSpread,riskPercent,amount,maxSpread,maxSlippage,initDep,finishDep,commission,turnOver,eventPeriodsNbr,closedOrderNb,buyOrders,sellOrders,maxProfit,maxLoss,profitNb,lossNb,profitNbWithComm,lossNbWithComm,orderPercent,profitPercent,profitPercentWithComm,avrPLperevent,avrPLclosedorder,sumProfit,sumLoss,sumProfitCom,sumLossCom,PLrate,PLrateCom
closeOnShutDown,pathEventCalendarCSV,pathMultiSettingCSV,isTest,isMultiScenarioRun,eventName,currencyOfEvent,testInstrument,enabledOrderDirection,pointsAway,takeProfit,stopLoss,modifyGap,secondsBeforePending,secondsBeforeModify,secondsAfterNews,secondsAfterNewsOffset,breakevenTrigger,breakevenDistance,trailingStop,trailingAfter,trailImmediately,isOCO,manageMoney,calcAmountWithMaxSpread,riskPercent,amount,maxSpread,maxSlippage,initDep,finishDep,commission,turnOver,eventPeriodsNbr,closedOrderNb,buyOrders,sellOrders,maxProfit,maxLoss,profitNb,lossNb,profitNbWithComm,lossNbWithComm,orderPercent,profitPercent,profitPercentWithComm,avrPLperevent,avrPLclosedorder,sumProfit,sumLoss,sumProfitCom,sumLossCom,PLrate,PLrateCom
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,2.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,991.67,4.73,98493.58,35,1,1,0,0.0,-3.6,0,1,0,1,0.02857142857142857,0.0,0.0,-0.23800000000000118,-8.330000000000041,0.0,-3.6,0.0,-8.33,0.0,0.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,2.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,991.67,4.73,98493.58,35,1,1,0,0.0,-3.6,0,1,0,1,0.02857142857142857,0.0,0.0,-0.23800000000000118,-8.330000000000041,0.0,-3.6,0.0,-8.33,0.0,0.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,2.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,995.26,9.43,196566.91,35,2,2,0,10.69,-6.0,1,1,1,1,0.05714285714285714,0.5,0.5,-0.13542857142857168,-2.3700000000000045,10.69,-6.0,5.9799999999999995,-10.73,1.7816666666666665,0.5573159366262814
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,2.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1003.27,4.73,98505.18,35,1,1,0,8.0,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,0.0934285714285709,3.269999999999982,8.0,0.0,3.2699999999999996,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,2.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1003.27,4.73,98505.18,35,1,1,0,8.0,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,0.0934285714285709,3.269999999999982,8.0,0.0,3.2699999999999996,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,2.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1006.53,9.5,197966.69,35,2,2,0,8.03,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.1865714285714278,3.2649999999999864,16.03,0.0,6.529999999999999,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,2.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1003.27,4.73,98505.18,35,1,1,0,8.0,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,0.0934285714285709,3.269999999999982,8.0,0.0,3.2699999999999996,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,2.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1003.27,4.73,98505.18,35,1,1,0,8.0,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,0.0934285714285709,3.269999999999982,8.0,0.0,3.2699999999999996,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,2.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1006.53,9.5,197966.69,35,2,2,0,8.03,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,0.1865714285714278,3.2649999999999864,16.03,0.0,6.529999999999999,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,3.0,2.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,991.67,4.73,98493.58,35,1,1,0,0.0,-3.6,0,1,0,1,0.02857142857142857,0.0,0.0,-0.23800000000000118,-8.330000000000041,0.0,-3.6,0.0,-8.33,0.0,0.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,991.67,4.73,98493.58,35,1,1,0,0.0,-3.6,0,1,0,1,0.02857142857142857,0.0,0.0,-0.23800000000000118,-8.330000000000041,0.0,-3.6,0.0,-8.33,0.0,0.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,991.3,9.43,196562.95,35,2,2,0,6.73,-6.0,1,1,1,1,0.05714285714285714,0.5,0.5,-0.24857142857142986,-4.350000000000023,6.73,-6.0,2.0200000000000005,-10.73,1.1216666666666668,0.18825722273998138
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1038.06,4.73,98539.97,35,1,1,0,42.79,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,1.0874285714285699,38.059999999999945,42.79,0.0,38.06,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,5.0,0.0,0.0,0.0,0.0,35,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0
closeOnShutDown,pathEventCalendarCSV,pathMultiSettingCSV,isTest,isMultiScenarioRun,eventName,currencyOfEvent,testInstrument,enabledOrderDirection,pointsAway,takeProfit,stopLoss,modifyGap,secondsBeforePending,secondsBeforeModify,secondsAfterNews,secondsAfterNewsOffset,breakevenTrigger,breakevenDistance,trailingStop,trailingAfter,trailImmediately,isOCO,manageMoney,calcAmountWithMaxSpread,riskPercent,amount,maxSpread,maxSlippage,initDep,finishDep,commission,turnOver,eventPeriodsNbr,closedOrderNb,buyOrders,sellOrders,maxProfit,maxLoss,profitNb,lossNb,profitNbWithComm,lossNbWithComm,orderPercent,profitPercent,profitPercentWithComm,avrPLperevent,avrPLclosedorder,sumProfit,sumLoss,sumProfitCom,sumLossCom,PLrate,PLrateCom
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1031.97,9.66,201202.74,35,2,2,0,40.39,0.0,2,0,1,1,0.05714285714285714,1.0,0.5,0.9134285714285723,15.985000000000014,41.63,0.0,35.66,-3.6899999999999995,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,12.5,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1038.06,4.73,98539.97,35,1,1,0,42.79,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,1.0874285714285699,38.059999999999945,42.79,0.0,38.06,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,12.5,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1038.06,4.73,98539.97,35,1,1,0,42.79,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,1.0874285714285699,38.059999999999945,42.79,0.0,38.06,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,0.5,12.5,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1031.97,9.66,201202.74,35,2,2,0,40.39,0.0,2,0,1,1,0.05714285714285714,1.0,0.5,0.9134285714285723,15.985000000000014,41.63,0.0,35.66,-3.6899999999999995,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,991.67,4.73,98493.58,35,1,1,0,0.0,-3.6,0,1,0,1,0.02857142857142857,0.0,0.0,-0.23800000000000118,-8.330000000000041,0.0,-3.6,0.0,-8.33,0.0,0.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,991.67,4.73,98493.58,35,1,1,0,0.0,-3.6,0,1,0,1,0.02857142857142857,0.0,0.0,-0.23800000000000118,-8.330000000000041,0.0,-3.6,0.0,-8.33,0.0,0.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,992.49,9.43,196564.15000000002,35,2,2,0,7.92,-6.0,1,1,1,1,0.05714285714285714,0.5,0.5,-0.2145714285714283,-3.7549999999999955,7.92,-6.0,3.21,-10.73,1.32,0.29916123019571295
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1038.06,4.73,98539.97,35,1,1,0,42.79,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,1.0874285714285699,38.059999999999945,42.79,0.0,38.06,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1038.06,4.73,98539.97,35,1,1,0,42.79,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,1.0874285714285699,38.059999999999945,42.79,0.0,38.06,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1039.02,9.66,201209.8,35,2,2,0,40.39,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,1.1148571428571423,19.50999999999999,48.68,0.0,39.019999999999996,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1038.06,4.73,98539.97,35,1,1,0,42.79,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,1.0874285714285699,38.059999999999945,42.79,0.0,38.06,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1038.06,4.73,98539.97,35,1,1,0,42.79,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,1.0874285714285699,38.059999999999945,42.79,0.0,38.06,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,2.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1039.02,9.66,201209.8,35,2,2,0,40.39,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,1.1148571428571423,19.50999999999999,48.68,0.0,39.019999999999996,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,991.67,4.73,98493.58,35,1,1,0,0.0,-3.6,0,1,0,1,0.02857142857142857,0.0,0.0,-0.23800000000000118,-8.330000000000041,0.0,-3.6,0.0,-8.33,0.0,0.0
closeOnShutDown,pathEventCalendarCSV,pathMultiSettingCSV,isTest,isMultiScenarioRun,eventName,currencyOfEvent,testInstrument,enabledOrderDirection,pointsAway,takeProfit,stopLoss,modifyGap,secondsBeforePending,secondsBeforeModify,secondsAfterNews,secondsAfterNewsOffset,breakevenTrigger,breakevenDistance,trailingStop,trailingAfter,trailImmediately,isOCO,manageMoney,calcAmountWithMaxSpread,riskPercent,amount,maxSpread,maxSlippage,initDep,finishDep,commission,turnOver,eventPeriodsNbr,closedOrderNb,buyOrders,sellOrders,maxProfit,maxLoss,profitNb,lossNb,profitNbWithComm,lossNbWithComm,orderPercent,profitPercent,profitPercentWithComm,avrPLperevent,avrPLclosedorder,sumProfit,sumLoss,sumProfitCom,sumLossCom,PLrate,PLrateCom
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,991.67,4.73,98493.58,35,1,1,0,0.0,-3.6,0,1,0,1,0.02857142857142857,0.0,0.0,-0.23800000000000118,-8.330000000000041,0.0,-3.6,0.0,-8.33,0.0,0.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,3.4,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,998.43,9.43,196570.09000000003,35,2,2,0,13.85,-6.0,1,1,1,1,0.05714285714285714,0.5,0.5,-0.04485714285714429,-0.785000000000025,13.85,-6.0,9.14,-10.73,2.308333333333333,0.8518173345759553
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1038.06,4.73,98539.97,35,1,1,0,42.79,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,1.0874285714285699,38.059999999999945,42.79,0.0,38.06,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1038.06,4.73,98539.97,35,1,1,0,42.79,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,1.0874285714285699,38.059999999999945,42.79,0.0,38.06,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,5.7,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1045.24,9.66,201216.01,35,2,2,0,40.39,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,1.292571428571429,22.620000000000005,54.89,0.0,45.23,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1038.06,4.73,98539.97,35,1,1,0,42.79,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,1.0874285714285699,38.059999999999945,42.79,0.0,38.06,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1038.06,4.73,98539.97,35,1,1,0,42.79,0.0,1,0,1,0,0.02857142857142857,1.0,1.0,1.0874285714285699,38.059999999999945,42.79,0.0,38.06,0.0,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,4.4,0.0,2.5,0.1,10,0,5,0,5.0,4.0,12.5,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1045.24,9.66,201216.01,35,2,2,0,40.39,0.0,2,0,2,0,0.05714285714285714,1.0,1.0,1.292571428571429,22.620000000000005,54.89,0.0,45.23,0.0,999.0,999.0
closeOnShutDown,pathEventCalendarCSV,pathMultiSettingCSV,isTest,isMultiScenarioRun,eventName,currencyOfEvent,testInstrument,enabledOrderDirection,pointsAway,takeProfit,stopLoss,modifyGap,secondsBeforePending,secondsBeforeModify,secondsAfterNews,secondsAfterNewsOffset,breakevenTrigger,breakevenDistance,trailingStop,trailingAfter,trailImmediately,isOCO,manageMoney,calcAmountWithMaxSpread,riskPercent,amount,maxSpread,maxSlippage,initDep,finishDep,commission,turnOver,eventPeriodsNbr,closedOrderNb,buyOrders,sellOrders,maxProfit,maxLoss,profitNb,lossNb,profitNbWithComm,lossNbWithComm,orderPercent,profitPercent,profitPercentWithComm,avrPLperevent,avrPLclosedorder,sumProfit,sumLoss,sumProfitCom,sumLossCom,PLrate,PLrateCom
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,2.0,0.0,2.5,0.1,10,0,5,0,1.5,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1009.02,31.500000000000004,656063.55,35,7,7,0,22.82,-16.51,5,2,3,4,0.2,0.7142857142857143,0.42857142857142855,0.2577142857142852,1.288571428571426,67.97999999999999,-27.43,50.519999999999996,-41.470000000000006,2.4783084214363833,1.2182300458162525
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,2.0,0.0,2.5,0.1,10,0,5,0,1.5,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1009.02,31.500000000000004,656063.55,35,7,7,0,22.82,-16.51,5,2,3,4,0.2,0.7142857142857143,0.42857142857142855,0.2577142857142852,1.288571428571426,67.97999999999999,-27.43,50.519999999999996,-41.470000000000006,2.4783084214363833,1.2182300458162525
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,2.0,0.0,2.5,0.1,10,0,5,0,1.5,0.5,3.4,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1018.87,50.760000000000005,1057375.51,35,11,11,0,22.06,-16.66,9,2,5,6,0.3142857142857143,0.8181818181818182,0.45454545454545453,0.5391428571428573,1.7154545454545458,97.36,-27.71,66.60999999999999,-47.720000000000006,3.513533020570191,1.3958507963118185
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,2.0,0.0,2.5,0.1,10,0,5,0,1.5,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1068.4,32.0,666392.78,35,7,7,0,48.69,0.0,7,0,4,3,0.2,1.0,0.5714285714285714,1.9542857142857168,9.771428571428585,100.41000000000001,0.0,76.57,-8.15,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,2.0,0.0,2.5,0.1,10,0,5,0,1.5,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,5.0,1000.0,1068.4,32.0,666392.78,35,7,7,0,48.69,0.0,7,0,4,3,0.2,1.0,0.5714285714285714,1.9542857142857168,9.771428571428585,100.41000000000001,0.0,76.57,-8.15,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,2.0,0.0,2.5,0.1,10,0,5,0,1.5,0.5,5.7,1.5,true,true,true,false,0.01,0.001,0.0,999.0,1000.0,1071.14,51.15,1065698.77,35,11,11,0,48.92,0.0,11,0,5,6,0.3142857142857143,1.0,0.45454545454545453,2.0325714285714316,6.467272727272737,122.28000000000002,0.0,87.75999999999999,-16.64,999.0,999.0
true,F:\FOREX\nsresource\news-schedule\schedule-from-db-United States Existing Home Sales MoM.csv,F:\FOREX\nsresource\parameters\multiSettings.csv,true,false,United States Existing Home Sales MoM,USD,USD/JPY,LONG,2.0,0.0,2.5,0.1,10,0,5,0,1.5,0.5,12.5,1.5,true,true,true,false,0.01,0.001,0.0,2.0,1000.0,1049.37,31.630000000000003,658934.58,35,7,7,0,47.82,0.0,7,0,2,5,0.2,1.0,0.2857142857142857,1.4105714285714255,7.052857142857127,81.01,0.0,63.2,-13.82,999.0,999.0
